Id,sentence,token,score
705,În plus a fost studiată suprafața în întregime și puținele platouri ce se ridicau deasupra lui.,platouri,0.3636363636363636
706,"Nu vezi niciodată o reconstituire a unui vânător-culegător mezolitic cu pielea închisă la culoare și ochii albaștri”, a spus Lalueza-Fox.
",vânător-culegător,0.525
707,"Ea se desfășoară sau - pentru a evita cu bună știință orice urmă de prezent - se desfășura, adică s-a desfășurat odinioară, cândva, în acele apuse zile șase ale lumii dinaintea Marelui Război, cu al cărui început atâtea întâmplări au început, și care care de atunci fără îndoială abia au încetat să înceapă.",încetat,0.4
708,"Ca organizație de finanțare, COST susține rețeaua noastră în creștere de cercetători din Europa și din afara ei, oferind sprijin financiar pentru desfășurarea diverselor activități de networking.
",cercetători,0.3
709,"Și astfel, Vântul de Nord a trebuit să recunoască faptul că Soarele era mai puternic.",Soarele,0.0681818181818181
710,"Cel mai potrivit este să nu se întrebe dinainte cât timp se va scurge pe pământ, în vreme ce povestirea aceasta îl va ține în mrejele sale.",pământ,0.0909090909090909
711,Aceasta va fi factorul principal care va transforma rețeaua noastră de cercetare într-un demers de succes.,cercetare,0.275
712,"totodată, ei au exagerat cu vânarea speciilor de păsări marine și de uscat, care au populat cândva insula.",populat,0.25
713,"Au descoperit că ADN-ul antic se potrivea cel mai bine cu structura genetică a oamenilor care trăiesc în nordul Europei, în special în Suedia și Finlanda.",descoperit,0.25
714,"Observațiile au fost repetate, de data aceasta cu cea mai mare precizie;",precizie,0.3181818181818182
715,Datele pe care le-a cules au confirmat finalmente observațiile expediției lui Ottenskjold privind caracterul activ al mișcărilor oceanului.,expediției,0.2272727272727272
716,"www.recenziiacademice.ro/Colaps
Recenzia volumului Colaps
Colaps, noua carte a lui Jared Diamond, reprezintă un avertisment clar cu privire la consecințele degradării mediului înconjurător.",reprezintă,0.275
717,Ele arată cu care părți ale textului întâmpinăm dificultăți și care sunt ușor de citit.,textului,0.125
718,"Totuși, se poate ca oamenii de știință să fi supraestimat impactul pe care l-a avut agricultura asupra sistemului imunitar uman, deoarece testele ADN-ului vânătorului-culegător au arătat că acesta avea deja mutații care întăresc sistemul imunitar împotriva diferitelor infecții neplăcute.",vânătorului-culegător,0.53125
719,"„Un eveniment încântător: Scriitorul Besian Vorps și tânăra lui soție, Diana, au hotărât să-și petreacă luna de miere în masivul muntos din nord!",eveniment,0.1818181818181818
720,"În această dispută, care a atras în vâltoarea ei în numai câteva săptămâni cele mai mari autorități, doctrina lui Gamow-Shapley a început să se clatine pentru prima oară în decurs de opt decenii.",oară,0.2916666666666667
721,"Proiectul MultiplEYE

Numele „MultiplEYE” este un joc de cuvinte care combină „multilingvism” sau „limbi multiple” cu „eye” (ochi) din „eye-tracking” (urmărire oculară).",eye,0.35
722,"În timp ce citești aceste cuvinte, eye-tracker-ul urmărește mișcările ochilor tăi pe text.",cuvinte,0.1
723,Dispozitivul utilizat pentru a măsura pozițiile și mișcările ochilor se numește eye-tracker.,măsura,0.2
724,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",cercurile,0.3863636363636363
725,"Declarația universală a drepturilor omului - Preambul 

Considerând că recunoașterea demnității inerente tuturor membrilor familiei umane și a drepturilor lor egale și inalienabile constituie fundamentul libertății, dreptății și păcii în lume,
Considerând că ignorarea și disprețuirea drepturilor omului au dus la acte de barbarie care revoltă conștiința omenirii și că făurirea unei lumi în care ființele umane se vor bucura de libertatea cuvântului și a convingerilor și vor fi eliberate de teamă și mizerie a fost proclamată drept cea mai înaltă aspirație a oamenilor,
Considerând că este esențial ca drepturile omului să fie ocrotite de autoritatea legii pentru ca omul să nu fie silit să recurgă, ca soluție extremă, la revoltă împotriva tiraniei și asupririi,
Considerând că este esențial a se încuraja dezvoltarea relațiilor prietenești între națiuni,
Considerând că în Cartă popoarele Organizației Națiunilor Unite au proclamat din nou credința lor în drepturile fundamentale ale omului, în demnitatea și în valoarea persoanei umane, drepturi egale pentru bărbați și femei și că au hotărât să favorizeze progresul social și îmbunătățirea condițiilor de viață în cadrul unei libertăți mai mari,
Considerând că statele membre s-au angajat să promoveze în colaborare cu Organizația Națiunilor Unite respectul universal și efectiv față de drepturile omului și libertățile fundamentale, precum și respectarea lor universală și efectivă,
Considerând că o concepție comună despre aceste drepturi și libertăți este de cea mai mare importanță pentru realizarea deplină a acestui angajament,
Adunarea Generală proclamă prezenta Declarație Universală a Drepturilor Omului, ca ideal comun spre care trebuie să tindă toate popoarele și toate națiunile, pentru ca toate persoanele și toate organele societății să se străduiască, având această  Declarație permanent în minte, ca prin învățătură și educație să dezvolte respectul pentru aceste drepturi și libertăți și să asigure prin măsuri progresive, de ordin național și internațional, recunoașterea și aplicarea lor universală și efectivă, atât în sânul popoarelor statelor membre, cât și al celor din teritoriile aflate sub jurisdicția lor.",viață,0.3
726,"Acest sateloid, după ce a suferit trei reconstrucții, efectuate la intervale de zeci de ani, funcționează și acum.",ani,0.0227272727272727
727,"Prin urmare, povestitorul nu va sfârși cât ai bate din palme istoria lui Hans.",urmare,0.25
728,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",săptămâni,0.1136363636363636
729,Principalele rezultate ale Acțiunii MultiplEYE vor fi un set mare de date care conține date de urmărire oculară în multe limbi și o platformă pentru noi colaborări care se bazează pe acest tip de date.,limbi,0.25
730,"Câtva timp chestiunea a părut scandaloasă, de bizarul rezultat al observațiilor fiind acuzați (din grijă pentru binele științei) când anumiți oameni, când mașinile de calcul de care se serveau aceștia.
",oameni,0.0909090909090909
731,"În următorii zece ani Solaris, urmărit cu atenție de toate observatoarele respectivei regiuni, a manifestat o uimitoare tendință de conservare a orbitei sale neîndoielnic instabilă din punct de vedere gravitațional.",tendință,0.4318181818181818
732,"Obiectivul este de a sprijini dezvoltarea unui corpus multilingv extins de urmărire oculară și de a permite cercetătorilor să colecteze date prin împărtășirea cunoștințelor între diverse domenii, inclusiv lingvistică, psihologie, logopedie și informatică.",logopedie,0.75
733,"”
Echipa spaniolă și-a început munca după ce un grup de speologi a descoperit, în 2006, două schelete într-un sistem de peșteri complex și adânc situat în Munții Cantabrici, în nord-vestul Spaniei.",început,0.1
734,"La vreo patru ani după această descoperire, expediția lui Ottenskjold a dat ocol planetei, cercetând-o de pe astronava „Laokoon”.",ani,0.0
735,"Atunci, Soarele a început să strălucească, și călătorul și-a dat imediat haina jos.",călătorul,0.1818181818181818
736,"În această dispută, care a atras în vâltoarea ei în numai câteva săptămâni cele mai mari autorități, doctrina lui Gamow-Shapley a început să se clatine pentru prima oară în decurs de opt decenii.",început,0.1363636363636363
737,"Rapa Nui este unul dintre exemplele cele mai tulburătoare din volum.
",volum,0.45
738,"Probabil era intolerant la lactoză și digera mai greu alimentele bogate în amidon decât fermierii care și-au transformat dietele și stilurile de viață odată cu prima revoluție agricolă.
",transformat,0.25
739,"Acțiunile COST sunt rețele de cercetare sprijinite de Cooperarea Europeană în Știință și Tehnologie, pe scurt COST.",rețele,0.4772727272727273
740,"Potrivit autorului, Rapa Nui a început să fie locuită de polinezieni pe la 700 e.n.",e.n,0.8125
741,"Rapa Nui - Introducere

Imaginează-ți că, săptămâna viitoare, se organizează o conferință la biblioteca locală.",Introducere,0.175
742,"E ca un joc de puzzle fascinant, unul pe care îl voi explora în următoarele postări și conferințe.",explora,0.2
743,"Omul cavernelor cu pielea închisă și ochii albaștri, dezvăluit

ADN-ul extras dintr-un molar de minte al unui vânător-culegător european le-a oferit oamenilor de știință o perspectivă fără precedent asupra oamenilor moderni înainte de apariția agriculturii.",precedent,0.5227272727272727
744,"Autorul speculează că împuținarea resurselor naturale a condus la războaie civile și la colapsul societății de pe Rapa Nui.
",colapsul,0.4
745,"Rămășițele umane, care aparțineau a doi bărbați de aproximativ 30 de ani, au fost extrem de bine conservate datorită mediului rece al peșterii.
",peșterii,0.2
746,"Pe baza analizelor efectuate, acesta a fost recunoscut drept un produs organic (nimeni nu îndrăznea pe atunci să-l considere ca fiind viu).",analizelor,0.4090909090909091
747,"Motivația din spatele MultiplEYE este că datele de urmărire oculară sunt încă puține, mai ales pentru limbile cu un număr mai mic de vorbitori.",număr,0.1818181818181818
748,"Nu se înțelegea bine dacă autorul său, un anume A.G. (să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.
",A.G.,0.8055555555555556
749,"Muntele vrăjit - Expunere premergătoare

Povestea lui Hans Castorp, pe care avem intenția s-o istorisim, nu de dragul lui (căci lectorul va învăța a-l cunoaște ca pe un tânăr modest și deopotrivă de simpatic), ci de acela al întâmplării însăși care ni se pare demnă în cel mai înalt grad de a fi relatată (și în legătură cu aceasta este totuși potrivit să reamintim că e povestea sa și că un eveniment oarecare nu se întâmplă oricui): așadar, povestea aceasta s-a petrecut cu multă vreme în urmă, și este, ca să spunem așa, acoperită de patina istorică, astfel că e absolut necesar să fie prezentată sub înfățișarea trecutului celui mai îndepărtat.
",istorisim,0.5227272727272727
750,"Vrei să studiezi istoria insulei Rapa Nui, astfel încât să ai o idee despre subiect înainte de a participa la conferință.
",insulei,0.2
751,"Timp de mulți ani, arheologii nu au găsit o explicație despre cum au putut fi deplasate statuile.",putut,0.2
752,"Ea se apleacă spre el să vadă mai bine și Besian îi simți parfumul cefei.
",cefei,0.5227272727272727
753,"Un an și jumătate înainte de sosirea expediției, care și-a luat startul din zona lui alfa din Vărsător, o altă flotă de explorare a fixat pe o orbită în jurul lui Solaris o stație automată:",fixat,0.25
